Author,Documents,h-index,Affiliation,City,Country/Territory
"Choudhary, Neha",6.0,2.0,Indian Institute of Technology Indore,Indore,India
"Chouhan, Priya  Chouhan, P.",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Gopal, Maisagalla",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Gowthamaraju, S.",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Guha, Nikita",6.0,6.0,Indian Institute of Technology Indore,Indore,India
"Gupta, Madhur",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Gupta, Sumit Kumar  Gupta, Sumit",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Hirmukhe, S. S.",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Jain, Ankita",6.0,5.0,Indian Institute of Technology Indore,Indore,India
"Jaiswal, Nivedita",6.0,5.0,Indian Institute of Technology Indore,Indore,India
"Kanwa, Nishu",6.0,5.0,Indian Institute of Technology Indore,Indore,India
"Khan, Suhel",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Khandait, Pratibha",6.0,2.0,Indian Institute of Technology Indore,Indore,India
"Kissinquinker, Bungkiu",6.0,2.0,Indian Institute of Technology Indore,Indore,India
"Krishnendu, S. G.  Krishnendu, S.",6.0,2.0,Indian Institute of Technology Indore,Indore,India
"Kumar, Ashisha",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Kumar, Ramesh",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Maity, Avijit",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Naim, Adnan",6.0,5.0,Indian Institute of Technology Indore,Indore,India
"Pandey, Gaurav",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Patil, Digvijay",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Patnaik, Gyanesh",6.0,2.0,Indian Institute of Technology Indore,Indore,India
"Poddar, Sayan",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Prakash, Jatin",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Ranjan, Rishi",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Roy, Diptendu",6.0,1.0,Indian Institute of Technology Indore,Indore,India
"Samanta, Tamalika",6.0,2.0,Indian Institute of Technology Indore,Indore,India
"Saxena, Ankur",6.0,4.0,Indian Institute of Technology Indore,Indore,India
"Sharma, Daya Shankar",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Shastri, Aditya A.  Shastri, Aditya A.   Shastri, Aditya",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Shukla, Sidharth",6.0,2.0,Indian Institute of Technology Indore,Indore,India
"Siddharth, Mokkapati  Siddharth, M.",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Singh, Gaurav",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Singh, Ravi Raj  Singh, Ravi",6.0,2.0,Indian Institute of Technology Indore,Indore,India
"Singh, Shivendra  Singh, S.",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Sohani, Vijay Kumar",6.0,3.0,Indian Institute of Technology Indore,Indore,India
"Srivastava, Abhishek",6.0,2.0,Indian Institute of Technology Indore,Indore,India
"Srivastava, Akhilesh Mohan    Srivastava, Akhilesh M.   Shrivastava, Akhilesh Mohan   Shrivastava, Akhilesh M.",6.0,2.0,Indian Institute of Technology Indore,Indore,India
Sulabh,6.0,1.0,Indian Institute of Technology Indore,Indore,India
"Verma, Rohit",6.0,3.0,Manipal Institute of Technology,Manipal,India
"Bhowmik, Soumitra",5.0,3.0,Indian Institute of Technology Indore,Indore,India
"Binnani, Chinky",5.0,4.0,Indian Institute of Technology Indore,Indore,India
"Birla, Lokendra  Lokendra, Birla",5.0,3.0,Indian Institute of Technology Indore,Indore,India
"Brolin, A.",5.0,4.0,Indian Institute of Technology Indore,Indore,India
"Chaudhary, Pradeep Kumar",5.0,4.0,Indian Institute of Technology Indore,Indore,India
"Chaurasia, Rahul",5.0,0.0,Indian Institute of Technology Indore,Indore,India
"Dey, Deepa",5.0,5.0,Indian Institute of Technology Indore,Indore,India
"Dhakad, Narendra Singh  Dhakad, Narendra",5.0,1.0,Indian Institute of Technology Indore,Indore,India
