"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"310 7102245930 (i) on (i)","Chand, Subhash  Chand, S.","69","25","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"311 57201605426 (i) on (i)","Dutta Roy, Sumantra  Roy, S. Dutta   Dutta, Roy   Roy, Sumantra Dutta","69","12","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"312 24398775800 (i) on (i)","Gosain, Ashvani Kumar  Gosain, Ashvani   Gosain, Ashvin   Gosain, Asvani K.   Gosain, A.   Gosain, Ashwin Kumar   Gosain, Ashvin K.   Gosain, Ashvin Kumar   Gosain, Ashvani K.   Gosain, A. K.","69","22","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"313 9740609700 (i) on (i)","Jain, Sanjeev Kumar  Jain, S. K.   Jain, Sanjeev   Jain, S.   Jain, Sanjeev K.","69","24","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"314 7003457142 (i) on (i)","Sabnani, Krishan K.  Sabnani, Krishnan K.   Sabnani, K. K.   Sabnani, Krishan   Sabnani, Krishnan   Sabnani, K.","69","22","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"315 7006034297 (i) on (i)","Sagar, Ambuj D.  Sagar, Ambuj d.   Sagar, A. D.   Sagar, A.   Sagar, Ambuj   Sagar, Ambuj D.   D Sagar, Ambuj","69","24","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"316 7005420439 (i) on (i)","Sehgal, H. K.","69","16","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"317 57196718495 (i) on (i)","Singh, Neetu  SINGH, N.","69","22","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"318 9533108900 (i) on (i)","Chatterjee, Shouri  Chatterjee, S.","68","13","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"319 6603285121 (i) on (i)","Dastidar, Manisha Ghosh  Dastidar, M. Ghosh   Dastidar, Manisha G.      Dastidar, M. G.","68","22","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"320 56555923600 (i) on (i)","Jha, Sunil  Jha, S.","68","20","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"321 22962973900 (i) on (i)","Mehta, C. L.","68","22","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"322 7201441724 (i) on (i)","Mishra, Amruta  Amruta, Mishra   Mishra, A.","68","20","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"323 7003560288 (i) on (i)","Nakra, Bahadur Chand  Nakra, B. C.","68","19","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"324 14632854300 (i) on (i)","Seth, Aaditeshwar  Aaditeshwar, Seth   Seth, A.","68","13","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"325 6601997551 (i) on (i)","Upreti, Shailesh  Upreti, S.   Upreti, Sailesh","68","26","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"326 14422103900 (i) on (i)","Bagchi, Amitabha  BAGCHI, AMITABHA","67","13","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"327 55478980300 (i) on (i)","Ghosh, Sudarsan  Ghosh, S.","67","22","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"328 7003962221 (i) on (i)","Kaushika, Narendra D.  Kaushika, N. D.","67","19","Indian Institute of Technology Delhi","New Delhi","India"
"","View last title","","","",""
"","","","","","",""
"329 6701635700 (i) on (i)","Saran, Huzur  Saran, H.   Saran, Huzu","67","18","Indian Institute of Technology Delhi","New Delhi","India"
