"Result Number","Author","Documents","h-index          Author metrics Scopus is adding an array of metrics for researchers. As an initial step, the h-index has been added.  The h-graph is one way of displaying and comparing the productivity and impact of published work of scholars. It should only be used together with a mix of quantitative and qualitative metrics.  More metrics will be added in the course of the year.","Affiliation","City","Country/Territory"
"107 56341911900 (i) on (i)","Mohanta, Jayant Kumar  Mohanta, J. K.   Mohanta, Jayant K.","19","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"108 36523724600 (i) on (i)","Raychoudhury, Trishikhi  Raychoudhury, T.","19","8","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"109 34973498500 (i) on (i)","Shankar, Manoharan  Manoharan, Shankar","19","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"110 57218452251 (i) on (i)","Betal, Atanu","18","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"111 57215602674 (i) on (i)","Dey, Sibnath","18","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"112 55845980300 (i) on (i)","Jain, Anoop","18","7","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"113 56417249100 (i) on (i)","Kalra, Sumit","18","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"114 57063210400 (i) on (i)","Laishram, Devika","18","7","University of Alberta","Edmonton","Canada"
"","View last title","","","",""
"","","","","","",""
"115 57209538233 (i) on (i)","Singh, Bhupendra","18","6","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"116 57206662741 (i) on (i)","Baghel, Naman  Baghel, N.","17","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"117 56271915900 (i) on (i)","Bhatia, Nitin  Bhatia, N.","17","4","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"118 57213551085 (i) on (i)","Gupta, Goutam Kumar  Gupta, Goutam K.   Gupta, Gautam Kumar","17","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"119 57216254786 (i) on (i)","Shah, Nisarg A.","17","8","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"120 55429914500 (i) on (i)","Verma, Yashaswi","17","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"121 57087225000 (i) on (i)","Daukiya, Lakshya  Daukiya, L.","16","10","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"122 57214487301 (i) on (i)","Kaur, Amandeep","16","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"123 54954296500 (i) on (i)","Majumder, Moumita  Majumder, M.","16","9","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"124 57193259350 (i) on (i)","Mandal, Moumita","16","5","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
"125 57615588400 (i) on (i)","Mohan, Akhilesh","16","3","Indian Institute of Technology Jodhpur","Jodhpur","India"
"","View last title","","","",""
"","","","","","",""
